3302,Sultan Azlan Shah Airport,Ipoh,Malaysia,IPH,4.567969799,101.0920028687
3303,Senai International Airport,Johor Bahru,Malaysia,JHB,1.6413099766,103.6699981689
3304,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,KUL,2.745579958,101.7099990845
3305,Langkawi International Airport,Langkawi,Malaysia,LGK,6.3297300339,99.7286987305
3306,Malacca Airport,Malacca,Malaysia,MKZ,2.2633600235,102.251998901
3307,Sultan Mahmud Airport,Kuala Terengganu,Malaysia,TGG,5.3826398849,103.1029968262
3308,Penang International Airport,Penang,Malaysia,PEN,5.2971401215,100.2770004272
3309,Suai Airport,Suai,East Timor,\N,-9.3033103943,125.2870025635
3310,Presidente Nicolau Lobato International Airport,Dili,East Timor,DIL,-8.5464000702,125.526000977
3311,Cakung Airport,Baucau,East Timor,\N,-8.4890298843,126.401000977
3312,Sembawang Air Base,Sembawang,Singapore,\N,1.4252599478,103.81300354
3313,Paya Lebar Air Base,Paya Lebar,Singapore,QPG,1.3604199886,103.9100036621
3314,Tengah Air Base,Tengah,Singapore,\N,1.3872599602,103.708999634
3315,Seletar Airport,Singapore,Singapore,XSP,1.4169499874,103.8679962158
3316,Singapore Changi Airport,Singapore,Singapore,SIN,1.35019,103.994003
3317,Brisbane Archerfield Airport,Brisbane,Australia,\N,-27.5702991486,153.007995605
3318,Northern Peninsula Airport,Amberley,Australia,ABM,-10.9508,142.459
3319,Alice Springs Airport,Alice Springs,Australia,ASP,-23.8066997528,133.9019927979
3320,Brisbane International Airport,Brisbane,Australia,BNE,-27.3841991425,153.1170043945
3321,Gold Coast Airport,Coolangatta,Australia,OOL,-28.1644001007,153.505004883
3322,Cairns International Airport,Cairns,Australia,CNS,-16.885799408,145.755004883
3323,Charleville Airport,Charlieville,Australia,CTL,-26.4132995605,146.261993408
3324,Mount Isa Airport,Mount Isa,Australia,ISA,-20.6639003754,139.488998413
3325,Sunshine Coast Airport,Maroochydore,Australia,MCY,-26.6033000946,153.091003418
3326,Mackay Airport,Mackay,Australia,MKY,-21.1716995239,149.179992676
3328,Proserpine Whitsunday Coast Airport,Prosserpine,Australia,PPP,-20.4950008392,148.552001953
3329,Rockhampton Airport,Rockhampton,Australia,ROK,-23.3819007874,150.475006104
3330,Townsville Airport,Townsville,Australia,TSV,-19.2525005341,146.7649993896
3331,Weipa Airport,Weipa,Australia,WEI,-12.6786003113,141.925003052
3332,Avalon Airport,Avalon,Australia,AVV,-38.0393981934,144.468994141
3333,Albury Airport,Albury,Australia,ABX,-36.0677986145,146.9579925537
3334,Melbourne Essendon Airport,Melbourne,Australia,MEB,-37.728099823,144.9019927979
3335,RAAF Base East Sale,East Sale,Australia,\N,-38.0988998413,147.149002075
3336,Hobart International Airport,Hobart,Australia,HBA,-42.836101532,147.509994507
3337,Launceston Airport,Launceston,Australia,LST,-41.54529953,147.214004517
3338,Melbourne Moorabbin Airport,Melbourne,Australia,MBW,-37.9757995605,145.1020050049
3339,Melbourne International Airport,Melbourne,Australia,MEL,-37.6733016968,144.8430023193
3340,"RAAF Williams, Point Cook Base",Point Cook,Australia,\N,-37.9322013855,144.7530059814
3341,Adelaide International Airport,Adelaide,Australia,ADL,-34.9449996948,138.5310058594
3343,RAAF Base Edinburgh,Edinburgh,Australia,\N,-34.7024993896,138.6210021973
3344,Perth Jandakot Airport,Perth,Australia,JAD,-32.0974998474,115.8809967041
3345,Karratha Airport,Karratha,Australia,KTA,-20.7122001648,116.773002625
3346,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,KGI,-30.7894001007,121.461997986
3347,Kununurra Airport,Kununurra,Australia,KNX,-15.7781000137,128.707992554
3348,Learmonth Airport,Learmonth,Australia,LEA,-22.2355995178,114.088996887
3349,Port Hedland International Airport,Port Hedland,Australia,PHE,-20.3777999878,118.625999451
3350,Adelaide Parafield Airport,Adelaide,Australia,\N,-34.7933006287,138.632995605
3351,Perth International Airport,Perth,Australia,PER,-31.9402999878,115.9670028687
3352,Woomera Airfield,Woomera,Australia,UMR,-31.1441993713,136.8170013428
3353,Christmas Island Airport,Christmas Island,Christmas Island,XCH,-10.4505996704,105.6900024414
3354,Sydney Bankstown Airport,Sydney,Australia,BWU,-33.9244003296,150.9880065918
3355,Canberra International Airport,Canberra,Australia,CBR,-35.3069000244,149.1950073242
3356,Coffs Harbour Airport,Coff's Harbour,Australia,CFS,-30.3206005096,153.115997314
3357,Camden Airport,Camden,Australia,CDU,-34.0402984619,150.68699646
3358,Dubbo City Regional Airport,Dubbo,Australia,DBO,-32.2167015076,148.574996948
3359,Norfolk Island International Airport,Norfolk Island,Norfolk Island,NLK,-29.0415992737,167.9389953613
3360,RAAF Base Richmond,Richmond,Australia,\N,-33.600601,150.781006
3361,Sydney Kingsford Smith International Airport,Sydney,Australia,SYD,-33.9460983276,151.1770019531
3362,Tamworth Airport,Tamworth,Australia,TMW,-31.0839004517,150.847000122
3363,Wagga Wagga City Airport,Wagga Wagga,Australia,WGA,-35.1652984619,147.466003418
3364,Beijing Capital International Airport,Beijing,China,PEK,40.0801010132,116.5849990845
3366,Dongshan Airport,Hailar,China,HLD,49.2050018311,119.824996948
3368,Tianjin Binhai International Airport,Tianjin,China,TSN,39.1244010925,117.346000671
3369,Taiyuan Wusu Airport,Taiyuan,China,TYN,37.7468986511,112.6279983521
3370,Guangzhou Baiyun International Airport,Guangzhou,China,CAN,23.3924007416,113.2990036011
3371,Changsha Huanghua International Airport,Changcha,China,CSX,28.1891994476,113.220001221
3372,Guilin Liangjiang International Airport,Guilin,China,KWL,25.2180995941,110.0390014648
3373,Nanning Wuxu Airport,Nanning,China,NNG,22.6082992554,108.1719970703
3374,Shenzhen Bao'an International Airport,Shenzhen,China,SZX,22.6392993927,113.8109970093
3375,Zhengzhou Xinzheng International Airport,Zhengzhou,China,CGO,34.5196990967,113.841003418
3376,Wuhan Tianhe International Airport,Wuhan,China,WUH,30.7838001251,114.2080001831
3377,Pyongyang Sunan International Airport,Pyongyang,North Korea,FNJ,39.224098,125.669998
3378,Lanzhou Zhongchuan Airport,Lanzhou,China,LHW,36.5152015686,103.620002747
3379,Xi'an Xianyang International Airport,Xi'an,China,XIY,34.447101593,108.7519989014
3380,Chinggis Khaan International Airport,Ulan Bator,Mongolia,ULN,47.8431015015,106.766998291
3381,Xishuangbanna Gasa Airport,Jinghonggasa,China,JHG,21.9738998413,100.7600021362
3382,Kunming Changshui International Airport,Kunming,China,KMG,25.1019444,102.9291667
3383,Xiamen Gaoqi International Airport,Xiamen,China,XMN,24.5440006256,118.1279983521
3384,Nanchang Changbei International Airport,Nanchang,China,KHN,28.8649997711,115.9000015259
3385,Fuzhou Changle International Airport,Fuzhou,China,FOC,25.9351005554,119.6630020142
3386,Hangzhou Xiaoshan International Airport,Hangzhou,China,HGH,30.2294998169,120.4339981079
3387,Ningbo Lishe International Airport,Ninbo,China,NGB,29.8267002106,121.4619979858
3388,Nanjing Lukou Airport,Nanjing,China,NKG,31.7420005798,118.8619995117
3389,Hefei Luogang International Airport,Hefei,China,HFE,31.7800006866,117.297996521
3390,Liuting Airport,Qingdao,China,TAO,36.2661018372,120.374000549
3391,Shanghai Hongqiao International Airport,Shanghai,China,SHA,31.1979007721,121.3359985352
3392,Yantai Laishan Airport,Yantai,China,YNT,37.4016990662,121.372001648
3393,Chongqing Jiangbei International Airport,Chongqing,China,CKG,29.7192001343,106.641998291
3394,Longdongbao Airport,Guiyang,China,KWE,26.5384998322,106.8010025024
3395,Chengdu Shuangliu International Airport,Chengdu,China,CTU,30.5785007477,103.9469985962
3396,Xichang Qingshan Airport,Xichang,China,XIC,27.9890995026,102.1839981079
3397,Kashgar Airport,Kashi,China,KHG,39.5429000854,76.0199966431
3398,Hotan Airport,Hotan,China,HTN,37.0385017395,79.8648986816
3399,Ürümqi Diwopu International Airport,Urumqi,China,URC,43.9071006775,87.4741973877
3400,Taiping Airport,Harbin,China,HRB,45.6234016418,126.25
3402,Mudanjiang Hailang International Airport,Mudanjiang,China,MDG,44.5241012573,129.569000244
3404,Zhoushuizi Airport,Dalian,China,DLC,38.9656982422,121.5390014648
3406,Shanghai Pudong International Airport,Shanghai,China,PVG,31.1434001923,121.8050003052
3407,Pulau Tioman Airport,Tioman,Malaysia,TOD,2.8181800842,104.1600036621
3408,Sultan Abdul Aziz Shah International Airport,Kuala Lumpur,Malaysia,SZB,3.1305799484,101.5490036011
3409,Noto Airport,Wajima,Japan,NTQ,37.2930984497,136.962005615
3410,Borg El Arab International Airport,Alexandria,Egypt,HBE,30.9176998138,29.6963996887
3411,Barter Island LRRS Airport,Barter Island,United States,BTI,70.1340026855,-143.582000732
3413,Cape Lisburne LRRS Airport,Cape Lisburne,United States,LUR,68.87509918,-166.1100006
3414,Point Lay LRRS Airport,Point Lay,United States,PIZ,69.73290253,-163.0050049
3415,Hilo International Airport,Hilo,United States,ITO,19.7213993073,-155.0480041504
3416,Orlando Executive Airport,Orlando,United States,ORL,28.5454998016,-81.332901001
3417,Bettles Airport,Bettles,United States,BTT,66.91390228,-151.529007
3418,Clear Airport,Clear Mews,United States,Z84,64.301201,-149.119995
3419,Indian Mountain LRRS Airport,Indian Mountains,United States,UTO,65.99279785,-153.7039948
3420,Fort Yukon Airport,Fort Yukon,United States,FYU,66.5715026855,-145.25
3421,Sparrevohn LRRS Airport,Sparrevohn,United States,SVW,61.09740067,-155.5740051
3422,Bryant Army Heliport,Fort Richardson,United States,FRN,61.26639938,-149.6529999
3423,Tatalina LRRS Airport,Tatalina,United States,TLJ,62.8944015503,-155.977005005
3424,Cape Romanzof LRRS Airport,Cape Romanzof,United States,CZF,61.78030014,-166.0390015
3425,Laurence G Hanscom Field,Bedford,United States,BED,42.47000122,-71.28900146
3426,St Paul Island Airport,St. Paul Island,United States,SNP,57.167301178,-170.2200012207
3427,Cape Newenham LRRS Airport,Cape Newenham,United States,EHM,58.6464004517,-162.06300354
3428,St George Airport,Point Barrow,United States,STG,56.5783004761,-169.662002563
3429,Iliamna Airport,Iliamna,United States,ILI,59.75439835,-154.9109955
3430,Platinum Airport,Port Moller,United States,PTU,59.0113983154,-161.8200073242
3431,Big Mountain Airport,Big Mountain,United States,BMX,59.3611984253,-155.259002686
3432,Oscoda Wurtsmith Airport,Oscoda,United States,OSC,44.45159912,-83.39409637
3433,Marina Municipal Airport,Fort Ord,United States,OAR,36.68190002,-121.762001
3434,Sacramento Mather Airport,Sacramento,United States,MHR,38.55390167,-121.2979965
3435,Bicycle Lake Army Air Field,Fort Irwin,United States,BYS,35.2804985046,-116.629997253
3436,Twentynine Palms (Self) Airport,Twenty Nine Palms,United States,NXP,34.2961998,-116.1620026
3437,Fort Smith Regional Airport,Fort Smith,United States,FSM,35.3366012573,-94.367401123
3438,Merrill Field,Anchorage,United States,MRI,61.2135009766,-149.8439941406
3439,Grants-Milan Municipal Airport,Grants,United States,GNT,35.167301178,-107.902000427
3440,Ponca City Regional Airport,Ponca City,United States,PNC,36.73199844,-97.09980011
3441,Hunter Army Air Field,Hunter Aaf,United States,SVN,32.00999832,-81.14569855
3442,Grand Forks International Airport,Grand Forks,United States,GFK,47.949299,-97.176102
3443,Grider Field,Pine Bluff,United States,PBF,34.1730995178,-91.9356002808
3444,Whiting Field Naval Air Station - North,Milton,United States,NSE,30.7241993,-87.02189636
3445,Hana Airport,Hana,United States,HNM,20.7956008911,-156.0140075684
3446,Ernest A. Love Field,Prescott,United States,PRC,34.65449905,-112.4199982
3447,Trenton Mercer Airport,Trenton,United States,TTN,40.2766990662,-74.8134994507
3448,General Edward Lawrence Logan International Airport,Boston,United States,BOS,42.36429977,-71.00520325
3449,Travis Air Force Base,Fairfield,United States,SUU,38.2626991272,-121.9270019531
3450,Griffiss International Airport,Rome,United States,RME,43.23379898,-75.40699768
3451,Wendover Airport,Wendover,United States,ENV,40.7187004089,-114.03099823
3452,Mobile Downtown Airport,Mobile,United States,BFM,30.6268005371,-88.0680999756
3453,Metropolitan Oakland International Airport,Oakland,United States,OAK,37.7212982178,-122.2210006714
3454,Eppley Airfield,Omaha,United States,OMA,41.3031997681,-95.8940963745
3455,Port Angeles Cgas Airport,Port Angeles,United States,NOW,48.1414985657,-123.4140014648
3456,Kahului Airport,Kahului,United States,OGG,20.8985996246,-156.4299926758
3457,Wichita Mid Continent Airport,Wichita,United States,ICT,37.6498985291,-97.4330978394
3458,Kansas City International Airport,Kansas City,United States,MCI,39.2976,-94.713898
3459,Dane County Regional Truax Field,Madison,United States,MSN,43.1399002075,-89.3375015259
3460,Dillingham Airport,Dillingham,United States,DLG,59.04470062,-158.5050049
3461,Boone County Airport,Harrison,United States,HRO,36.2615013123,-93.1547012329
3462,Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,33.434299469,-112.0120010376
3463,Bangor International Airport,Bangor,United States,BGR,44.8073997498,-68.8281021118
3464,Fort Lauderdale Executive Airport,Fort Lauderdale,United States,FXE,26.1972999573,-80.1707000732
3465,East Texas Regional Airport,Longview,United States,GGG,32.3839988708,-94.7115020752
3466,Anderson Regional Airport,Andersen,United States,AND,34.4945983887,-82.7093963623
3467,Spokane International Airport,Spokane,United States,GEG,47.6198997498,-117.533996582
3468,North Perry Airport,Hollywood,United States,HWO,26.0011997223,-80.2406997681
3469,San Francisco International Airport,San Francisco,United States,SFO,37.6189994812,-122.375
3470,Cut Bank International Airport,Cutbank,United States,CTB,48.6083984375,-112.375999451
3471,Acadiana Regional Airport,Louisiana,United States,ARA,30.0378,-91.883904
3472,Gainesville Regional Airport,Gainesville,United States,GNV,29.6900997162,-82.2717971802
3473,Memphis International Airport,Memphis,United States,MEM,35.0424003601,-89.9766998291
3474,Bisbee Douglas International Airport,Douglas,United States,DUG,31.4689998627,-109.603996277
3475,Allen Army Airfield,Delta Junction,United States,BIG,63.9944992065,-145.722000122
3476,TSTC Waco Airport,Waco,United States,CNW,31.6378002167,-97.0740966797
3477,Annette Island Airport,Annette Island,United States,ANN,55.0424003601,-131.5720062256
3478,Caribou Municipal Airport,Caribou,United States,CAR,46.8714981079,-68.0178985596
3479,Little Rock Air Force Base,Jacksonville,United States,LRF,34.9169006348,-92.1496963501
3480,Redstone Army Air Field,Redstone,United States,HUA,34.67869949,-86.68479919
3481,Pope Field,Fort Bragg,United States,POB,35.1708984375,-79.014503479
3482,Dalhart Municipal Airport,Dalhart,United States,DHT,36.0225982666,-102.54699707
3483,Laughlin Air Force Base,Del Rio,United States,DLF,29.359500885,-100.777999878
3484,Los Angeles International Airport,Los Angeles,United States,LAX,33.94250107,-118.4079971
3485,Anniston Metropolitan Airport,Anniston,United States,ANB,33.58819962,-85.85810089
3486,Cleveland Hopkins International Airport,Cleveland,United States,CLE,41.4117012024,-81.8498001099
3487,Dover Air Force Base,Dover,United States,DOV,39.12950134,-75.46600342
3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.0488014221,-84.6678009033
3489,Tipton Airport,Fort Meade,United States,FME,39.0853996277,-76.7593994141
3490,China Lake Naws (Armitage Field) Airport,China Lake,United States,NID,35.6853981,-117.6920013
3491,Huron Regional Airport,Huron,United States,HON,44.3852005005,-98.2285003662
3492,Juneau International Airport,Juneau,United States,JNU,58.3549995422,-134.5760040283
3493,Lafayette Regional Airport,Lafayette,United States,LFT,30.20529938,-91.98760223
3494,Newark Liberty International Airport,Newark,United States,EWR,40.6925010681,-74.1687011719
3495,Boise Air Terminal/Gowen field,Boise,United States,BOI,43.56439972,-116.2229996
3496,Creech Air Force Base,Indian Springs,United States,INS,36.5872001648,-115.672996521
3497,Garden City Regional Airport,Garden City,United States,GCK,37.9275016785,-100.723999023
3498,Minot International Airport,Minot,United States,MOT,48.2593994141,-101.2799987793
3499,Wheeler Army Airfield,Wahiawa,United States,HHI,21.48349953,-158.0399933
3500,Maxwell Air Force Base,Montgomery,United States,MXF,32.382900238,-86.3657989502
3501,Robinson Army Air Field,Robinson,United States,\N,34.85010147,-92.30020142
3502,Dallas Love Field,Dallas,United States,DAL,32.8470993042,-96.8517990112
3503,Butts AAF (Fort Carson) Air Field,Fort Carson,United States,FCS,38.67839813,-104.7570038
3504,Helena Regional Airport,Helena,United States,HLN,46.6068000793,-111.983001709
3505,Miramar Marine Corps Air Station - Mitscher Field,Miramar,United States,NKX,32.86840057,-117.1429977
3506,Luke Air Force Base,Phoenix,United States,LUF,33.5349998474,-112.383003235
3507,Hurlburt Field,Mary Esther,United States,\N,30.4277992249,-86.6893005371
3508,Jack Northrop Field Hawthorne Municipal Airport,Hawthorne,United States,HHR,33.922798,-118.334999
3509,Houlton International Airport,Houlton,United States,HUL,46.1231002808,-67.792098999
3510,Vance Air Force Base,Enid,United States,END,36.3391990662,-97.9164962769
3511,Point Mugu Naval Air Station (Naval Base Ventura Co),Point Mugu,United States,NTD,34.120300293,-119.121002197
3512,Edwards Air Force Base,Edwards Afb,United States,EDW,34.905399,-117.884003
3513,Lake Charles Regional Airport,Lake Charles,United States,LCH,30.1261005402,-93.2232971191
3514,Kona International At Keahole Airport,Kona,United States,KOA,19.7388000488,-156.046005249
3515,Myrtle Beach International Airport,Myrtle Beach,United States,MYR,33.6796989441,-78.9282989502
3516,Lemoore Naval Air Station (Reeves Field) Airport,Lemoore,United States,NLC,36.33300018,-119.9520035
3517,Nantucket Memorial Airport,Nantucket,United States,ACK,41.25310135,-70.06020355
3518,Felker Army Air Field,Fort Eustis,United States,FAF,37.1324996948,-76.6088027954
3519,Campbell AAF (Fort Campbell) Air Field,Hopkinsville,United States,HOP,36.668598175,-87.4962005615
3520,Ronald Reagan Washington National Airport,Washington,United States,DCA,38.8521,-77.037697
3521,Patuxent River Naval Air Station/Trapnell Field Aiport,Patuxent River,United States,NHK,38.2859993,-76.41179657
3522,Palacios Municipal Airport,Palacios,United States,PSX,28.7275009155,-96.2509994507
3523,Arkansas International Airport,Blytheville,United States,BYH,35.9642982483,-89.9440002441
3524,Atlantic City International Airport,Atlantic City,United States,ACY,39.4575996399,-74.5772018433
3525,Tinker Air Force Base,Oklahoma City,United States,TIK,35.4146995544,-97.3865966797
3527,Pueblo Memorial Airport,Pueblo,United States,PUB,38.289100647,-104.497001648
3528,Northern Maine Regional Airport at Presque Isle,Presque Isle,United States,PQI,46.68899918,-68.0447998
3530,Gray Army Air Field,Fort Lewis,United States,GRF,47.07920074,-122.5810013
3531,Kodiak Airport,Kodiak,United States,ADQ,57.75,-152.4940033
3532,Upolu Airport,Opolu,United States,UPP,20.2653007507,-155.8600006104
3533,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,FLL,26.072599411,-80.1527023315
3534,Davis Field,Muskogee,United States,MKO,35.65650177,-95.36669922
3535,Falls International Airport,International Falls,United States,INL,48.5662002563,-93.4030990601
3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.7883987427,-111.9779968262
3537,Childress Municipal Airport,Childress,United States,CDS,34.4337997437,-100.288002014
3538,Keesler Air Force Base,Biloxi,United States,BIX,30.4104003906,-88.9244003296
3539,Lawson Army Air Field (Fort Benning),Fort Benning,United States,LSF,32.3372993469,-84.9913024902
3541,Marshall Army Air Field,Fort Riley,United States,FRI,39.05530167,-96.76450348
3542,Harrisburg International Airport,Harrisburg,United States,MDT,40.1935005188,-76.7633972168
3543,Lincoln Airport,Lincoln,United States,LNK,40.8510017395,-96.7592010498
3544,Capital City Airport,Lansing,United States,LAN,42.7787017822,-84.5874023438
3545,Waimea Kohala Airport,Kamuela,United States,MUE,20.0013008118,-155.6679992676
3546,Massena International Richards Field,Massena,United States,MSS,44.935798645,-74.8455963135
3547,Hickory Regional Airport,Hickory,United States,HKY,35.74110031,-81.38950348
3548,Albert Whitted Airport,St. Petersburg,United States,SPG,27.7651004791,-82.6269989014
3549,Page Field,Fort Myers,United States,FMY,26.58659935,-81.8632965088
3550,George Bush Intercontinental Houston Airport,Houston,United States,IAH,29.9843997955,-95.3414001465
3551,Millinocket Municipal Airport,Millinocket,United States,MLT,45.6478004456,-68.6856002808
3552,Andrews Air Force Base,Camp Springs,United States,ADW,38.810798645,-76.8669967651
3553,Smith Reynolds Airport,Winston-salem,United States,INT,36.1337013245,-80.2220001221
3554,Southern California Logistics Airport,Victorville,United States,VCV,34.5974998474,-117.383003235
3555,Bob Sikes Airport,Crestview,United States,CEW,30.778799057,-86.522102356
3556,Wheeler Sack Army Air Field,Fort Drum,United States,GTB,44.05559921,-75.71949768
3557,St Clair County International Airport,Port Huron,United States,PHN,42.9109993,-82.52890015
3558,Meadows Field,Bakersfield,United States,BFL,35.43360138,-119.0569992
3559,El Paso International Airport,El Paso,United States,ELP,31.80719948,-106.3779984
3560,Valley International Airport,Harlingen,United States,HRL,26.2285003662,-97.6544036865
3561,Columbia Metropolitan Airport,Columbia,United States,CAE,33.9388008118,-81.1194992065
3562,Davis Monthan Air Force Base,Tucson,United States,DMA,32.1665000916,-110.883003235
3563,Pensacola Naval Air Station/Forrest Sherman Field,Pensacola,United States,NPA,30.35269928,-87.31860352
3564,Pensacola Regional Airport,Pensacola,United States,PNS,30.473400116,-87.1865997314
3565,Grand Forks Air Force Base,Red River,United States,RDR,47.961101532,-97.4011993408
3566,William P Hobby Airport,Houston,United States,HOU,29.64539909,-95.27890015
3567,Buckley Air Force Base,Buckley,United States,BKF,39.7016983032,-104.751998901
3568,Northway Airport,Northway,United States,ORT,62.9612999,-141.9290009
3569,Palmer Municipal Airport,Palmer,United States,PAQ,61.5948982239,-149.0890045166
3570,Pittsburgh International Airport,Pittsburgh,United States,PIT,40.49150085,-80.23290253
3571,Wiley Post Will Rogers Memorial Airport,Barrow,United States,BRW,71.285402,-156.766008
3572,Ellington Airport,Houston,United States,EFD,29.6072998047,-95.1587982178
3573,Whidbey Island Naval Air Station /Ault Field/ Airport,Whidbey Island,United States,NUW,48.35179901,-122.6559982
3574,Alice International Airport,Alice,United States,ALI,27.7409000397,-98.0269012451
3575,Moody Air Force Base,Valdosta,United States,VAD,30.9678001404,-83.1930007935
3576,Miami International Airport,Miami,United States,MIA,25.7931995392,-80.2906036377
3577,Seattle Tacoma International Airport,Seattle,United States,SEA,47.4490013123,-122.3089981079
3578,Lovell Field,Chattanooga,United States,CHA,35.0353012085,-85.2037963867
3579,Igor I Sikorsky Memorial Airport,Stratford,United States,BDR,41.1635017395,-73.1261978149
3580,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,JAN,32.3111991882,-90.0758972168
3581,Scholes International At Galveston Airport,Galveston,United States,GLS,29.2653007507,-94.8603973389
3582,Long Beach /Daugherty Field/ Airport,Long Beach,United States,LGB,33.81769943,-118.1520004
3583,Dillingham Airfield,Dillingham,United States,HDH,21.5795001984,-158.197006226
3584,Williamsport Regional Airport,Williamsport,United States,IPT,41.2417984009,-76.9210968018
3585,Indianapolis International Airport,Indianapolis,United States,IND,39.7173,-86.294403
3586,Whiteman Air Force Base,Knobnoster,United States,SZL,38.7303009033,-93.5478973389
3587,Akron Fulton International Airport,Akron,United States,AKC,41.0374984741,-81.4669036865
3588,Greenwood–Leflore Airport,Greenwood,United States,GWO,33.4943008423,-90.0847015381
3589,Westchester County Airport,White Plains,United States,HPN,41.0670013428,-73.7076034546
3590,Francis S Gabreski Airport,West Hampton Beach,United States,FOK,40.8437004089,-72.6317977905
3591,Jonesboro Municipal Airport,Jonesboro,United States,JBR,35.8316993713,-90.6464004517
3592,Tonopah Test Range Airport,Tonopah,United States,\N,37.7988014221,-116.78099823
3593,Palm Beach County Park Airport,West Palm Beach,United States,LNA,26.59300041,-80.08509827
3594,North Island Naval Air Station-Halsey Field,San Diego,United States,NZY,32.69919968,-117.2149963
3595,Biggs Army Air Field (Fort Bliss),El Paso,United States,BIF,31.84950066,-106.3799973
3596,Yuma MCAS/Yuma International Airport,Yuma,United States,YUM,32.65660095,-114.6060028
3597,Cavern City Air Terminal,Carlsbad,United States,CNM,32.3375015259,-104.2630004883
3598,Duluth International Airport,Duluth,United States,DLH,46.8420982361,-92.1936035156
3599,Bethel Airport,Bethel,United States,BET,60.77980042,-161.8379974
3600,Bowman Field,Louisville,United States,LOU,38.2280006409,-85.6636962891
3601,Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,United States,FHU,31.5884990692,-110.34400177
3602,Lihue Airport,Lihue,United States,LIH,21.9759998322,-159.3390045166
3603,Terre Haute International Hulman Field,Terre Haute,United States,HUF,39.451499939,-87.3076019287
3604,Havre City County Airport,Havre,United States,HVR,48.54299927,-109.762001
3605,Grant County International Airport,Grant County Airport,United States,MWH,47.20769882,-119.3199997
3606,Edward F Knapp State Airport,Montpelier,United States,MPV,44.20349884,-72.56230164
3607,San Nicolas Island Nolf Airport,San Nicolas Island,United States,\N,33.2397994995,-119.4580001831
3608,Richmond International Airport,Richmond,United States,RIC,37.5051994324,-77.3197021484
3609,Shreveport Regional Airport,Shreveport,United States,SHV,32.4466018677,-93.8255996704
3610,Merle K (Mudhole) Smith Airport,Cordova,United States,CDV,60.4917984,-145.4779968
3611,Norfolk International Airport,Norfolk,United States,ORF,36.8945999146,-76.2012023926
3612,Southeast Texas Regional Airport,Beaumont,United States,BPT,29.950799942,-94.0206985474
3613,Savannah Hilton Head International Airport,Savannah,United States,SAV,32.12760162,-81.20210266
3614,Hill Air Force Base,Ogden,United States,HIF,41.12403,-111.973086
3615,Nome Airport,Nome,United States,OME,64.5121994019,-165.4450073242
3616,Scappoose Industrial Airpark,San Luis,United States,\N,45.7709999084,-122.8619995117
3617,St Petersburg Clearwater International Airport,St. Petersburg,United States,PIE,27.91020012,-82.68740082
3618,Menominee Marinette Twin County Airport,Macon,United States,MNM,45.126701355,-87.6383972168
3619,Lone Star Executive Airport,Conroe,United States,CXO,30.3518009186,-95.4144973755
3620,Deadhorse Airport,Deadhorse,United States,SCC,70.19470215,-148.4649963
3621,San Antonio International Airport,San Antonio,United States,SAT,29.533700943,-98.4698028564
3622,Greater Rochester International Airport,Rochester,United States,ROC,43.1189002991,-77.6724014282
3623,Patrick Air Force Base,Coco Beach,United States,COF,28.2348995209,-80.6100997925
3624,Teterboro Airport,Teterboro,United States,TEB,40.8501014709,-74.060798645
3625,Ellsworth Air Force Base,Rapid City,United States,RCA,44.14500046,-103.1039963
3626,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,35.8776016235,-78.7874984741
3627,James M Cox Dayton International Airport,Dayton,United States,DAY,39.9024009705,-84.2193984985
3628,Kenai Municipal Airport,Kenai,United States,ENA,60.5731010437,-151.2449951172
3629,Mc Alester Regional Airport,Mcalester,United States,MLC,34.88240051,-95.78350067
3630,Niagara Falls International Airport,Niagara Falls,United States,IAG,43.1072998047,-78.9461975098
3631,Coulter Field,Bryan,United States,CFD,30.7157001495,-96.3313980103
3632,Wright Aaf (Fort Stewart)/Midcoast Regional Airport,Wright,United States,\N,31.88909912,-81.56230164
3633,Newport News Williamsburg International Airport,Newport News,United States,PHF,37.13190079,-76.49299622
3634,Esler Regional Airport,Alexandria,United States,ESF,31.3948993683,-92.2957992554
3635,Altus Air Force Base,Altus,United States,LTS,34.667098999,-99.2667007446
3636,Tucson International Airport,Tucson,United States,TUS,32.1161003113,-110.9410018921
3637,Minot Air Force Base,Minot,United States,MIB,48.41559982,-101.3580017
3638,Beale Air Force Base,Marysville,United States,BAB,39.136100769,-121.43699646
3639,Greater Kankakee Airport,Kankakee,United States,IKK,41.0713996887,-87.8462982178
3640,Seymour Johnson Air Force Base,Goldsboro,United States,GSB,35.33940125,-77.96060181
3641,Theodore Francis Green State Airport,Providence,United States,PVD,41.7326011658,-71.4204025269
3642,Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,38.3404998779,-75.5102996826
3643,Rancho Murieta Airport,Rancho Murieta,United States,RIU,38.4868011475,-121.1029968262
